都道府県_digital,市,区,町域名,e,original_address_digital,normalized_address,都道府県_ken_all,市区町村,住所,original_address_ken_all,_merge
,,,,,,三重県伊勢市吹上,三重県,伊勢市,吹上,三重県伊勢市吹上,right_only
,,,,,,三重県伊勢市大世古,三重県,伊勢市,大世古,三重県伊勢市大世古,right_only
,,,,,,三重県伊勢市大倉町,三重県,伊勢市,大倉町,三重県伊勢市大倉町,right_only
,,,,,,三重県伊勢市大湊町,三重県,伊勢市,大湊町,三重県伊勢市大湊町,right_only
,,,,,,三重県伊勢市宇治中之切町,三重県,伊勢市,宇治中之切町,三重県伊勢市宇治中之切町,right_only
,,,,,,三重県伊勢市宇治今在家町,三重県,伊勢市,宇治今在家町,三重県伊勢市宇治今在家町,right_only
,,,,,,三重県伊勢市宇治浦田,三重県,伊勢市,宇治浦田,三重県伊勢市宇治浦田,right_only
,,,,,,三重県伊勢市宇治館町,三重県,伊勢市,宇治館町,三重県伊勢市宇治館町,right_only
,,,,,,三重県伊勢市宮川,三重県,伊勢市,宮川,三重県伊勢市宮川,right_only
,,,,,,三重県伊勢市宮後,三重県,伊勢市,宮後,三重県伊勢市宮後,right_only
,,,,,,三重県伊勢市宮町,三重県,伊勢市,宮町,三重県伊勢市宮町,right_only
,,,,,,三重県伊勢市小俣町元町,三重県,伊勢市,小俣町元町,三重県伊勢市小俣町元町,right_only
,,,,,,三重県伊勢市小俣町宮前,三重県,伊勢市,小俣町宮前,三重県伊勢市小俣町宮前,right_only
,,,,,,三重県伊勢市小俣町新村,三重県,伊勢市,小俣町新村,三重県伊勢市小俣町新村,right_only
,,,,,,三重県伊勢市小俣町明野,三重県,伊勢市,小俣町明野,三重県伊勢市小俣町明野,right_only
,,,,,,三重県伊勢市小俣町本町,三重県,伊勢市,小俣町本町,三重県伊勢市小俣町本町,right_only
,,,,,,三重県伊勢市小俣町湯田,三重県,伊勢市,小俣町湯田,三重県伊勢市小俣町湯田,right_only
,,,,,,三重県伊勢市小俣町相合,三重県,伊勢市,小俣町相合,三重県伊勢市小俣町相合,right_only
,,,,,,三重県伊勢市小木町,三重県,伊勢市,小木町,三重県伊勢市小木町,right_only
,,,,,,三重県伊勢市尾上町,三重県,伊勢市,尾上町,三重県伊勢市尾上町,right_only
,,,,,,三重県伊勢市岡本,三重県,伊勢市,岡本,三重県伊勢市岡本,right_only
,,,,,,三重県伊勢市岩渕,三重県,伊勢市,岩渕,三重県伊勢市岩渕,right_only
,,,,,,三重県伊勢市岩渕町,三重県,伊勢市,岩渕町,三重県伊勢市岩渕町,right_only
,,,,,,三重県伊勢市川端町,三重県,伊勢市,川端町,三重県伊勢市川端町,right_only
,,,,,,三重県伊勢市常磐,三重県,伊勢市,常磐,三重県伊勢市常磐,right_only
,,,,,,三重県伊勢市常磐町,三重県,伊勢市,常磐町,三重県伊勢市常磐町,right_only
,,,,,,三重県伊勢市御薗町上條,三重県,伊勢市,御薗町上條,三重県伊勢市御薗町上條,right_only
,,,,,,三重県伊勢市御薗町小林,三重県,伊勢市,御薗町小林,三重県伊勢市御薗町小林,right_only
,,,,,,三重県伊勢市御薗町新開,三重県,伊勢市,御薗町新開,三重県伊勢市御薗町新開,right_only
,,,,,,三重県伊勢市御薗町王中島,三重県,伊勢市,御薗町王中島,三重県伊勢市御薗町王中島,right_only
,,,,,,三重県伊勢市御薗町長屋,三重県,伊勢市,御薗町長屋,三重県伊勢市御薗町長屋,right_only
,,,,,,三重県伊勢市御薗町高向,三重県,伊勢市,御薗町高向,三重県伊勢市御薗町高向,right_only
,,,,,,三重県伊勢市旭町,三重県,伊勢市,旭町,三重県伊勢市旭町,right_only
,,,,,,三重県伊勢市曽祢,三重県,伊勢市,曽祢,三重県伊勢市曽祢,right_only
,,,,,,三重県伊勢市有滝町,三重県,伊勢市,有滝町,三重県伊勢市有滝町,right_only
,,,,,,三重県伊勢市朝熊町,三重県,伊勢市,朝熊町,三重県伊勢市朝熊町,right_only
,,,,,,三重県伊勢市本町,三重県,伊勢市,本町,三重県伊勢市本町,right_only
,,,,,,三重県伊勢市村松町,三重県,伊勢市,村松町,三重県伊勢市村松町,right_only
,,,,,,三重県伊勢市東大淀町,三重県,伊勢市,東大淀町,三重県伊勢市東大淀町,right_only
,,,,,,三重県伊勢市東豊浜町,三重県,伊勢市,東豊浜町,三重県伊勢市東豊浜町,right_only
,,,,,,三重県伊勢市柏町,三重県,伊勢市,柏町,三重県伊勢市柏町,right_only
,,,,,,三重県伊勢市桜木町,三重県,伊勢市,桜木町,三重県伊勢市桜木町,right_only
,,,,,,三重県伊勢市植山町,三重県,伊勢市,植山町,三重県伊勢市植山町,right_only
,,,,,,三重県伊勢市楠部町,三重県,伊勢市,楠部町,三重県伊勢市楠部町,right_only
,,,,,,三重県伊勢市横輪町,三重県,伊勢市,横輪町,三重県伊勢市横輪町,right_only
,,,,,,三重県伊勢市樫原町,三重県,伊勢市,樫原町,三重県伊勢市樫原町,right_only
,,,,,,三重県伊勢市河崎,三重県,伊勢市,河崎,三重県伊勢市河崎,right_only
,,,,,,三重県伊勢市津村町,三重県,伊勢市,津村町,三重県伊勢市津村町,right_only
,,,,,,三重県伊勢市浦口,三重県,伊勢市,浦口,三重県伊勢市浦口,right_only
,,,,,,三重県伊勢市浦口町,三重県,伊勢市,浦口町,三重県伊勢市浦口町,right_only
,,,,,,三重県伊勢市田尻町,三重県,伊勢市,田尻町,三重県伊勢市田尻町,right_only
,,,,,,三重県伊勢市矢持町,三重県,伊勢市,矢持町,三重県伊勢市矢持町,right_only
,,,,,,三重県伊勢市磯町,三重県,伊勢市,磯町,三重県伊勢市磯町,right_only
,,,,,,三重県伊勢市神久,三重県,伊勢市,神久,三重県伊勢市神久,right_only
,,,,,,三重県伊勢市神田久志本町,三重県,伊勢市,神田久志本町,三重県伊勢市神田久志本町,right_only
,,,,,,三重県伊勢市神社港,三重県,伊勢市,神社港,三重県伊勢市神社港,right_only
,,,,,,三重県伊勢市神薗町,三重県,伊勢市,神薗町,三重県伊勢市神薗町,right_only
,,,,,,三重県伊勢市竹ケ鼻町,三重県,伊勢市,竹ケ鼻町,三重県伊勢市竹ケ鼻町,right_only
,,,,,,三重県伊勢市粟野町,三重県,伊勢市,粟野町,三重県伊勢市粟野町,right_only
,,,,,,三重県伊勢市船江,三重県,伊勢市,船江,三重県伊勢市船江,right_only
,,,,,,三重県伊勢市藤里町,三重県,伊勢市,藤里町,三重県伊勢市藤里町,right_only
,,,,,,三重県伊勢市西豊浜町,三重県,伊勢市,西豊浜町,三重県伊勢市西豊浜町,right_only
,,,,,,三重県伊勢市豊川町,三重県,伊勢市,豊川町,三重県伊勢市豊川町,right_only
,,,,,,三重県伊勢市辻久留,三重県,伊勢市,辻久留,三重県伊勢市辻久留,right_only
,,,,,,三重県伊勢市辻久留町,三重県,伊勢市,辻久留町,三重県伊勢市辻久留町,right_only
,,,,,,三重県伊勢市通町,三重県,伊勢市,通町,三重県伊勢市通町,right_only
,,,,,,三重県伊勢市野村町,三重県,伊勢市,野村町,三重県伊勢市野村町,right_only
,,,,,,三重県伊勢市馬瀬町,三重県,伊勢市,馬瀬町,三重県伊勢市馬瀬町,right_only
,,,,,,三重県伊勢市鹿海町,三重県,伊勢市,鹿海町,三重県伊勢市鹿海町,right_only
,,,,,,三重県伊勢市黒瀬町,三重県,伊勢市,黒瀬町,三重県伊勢市黒瀬町,right_only
,,,,,,三重県伊賀市,三重県,伊賀市,,三重県伊賀市,right_only
,,,,,,三重県伊賀市ゆめが丘,三重県,伊賀市,ゆめが丘,三重県伊賀市ゆめが丘,right_only
,,,,,,三重県伊賀市一ツ家,三重県,伊賀市,一ツ家,三重県伊賀市一ツ家,right_only
,,,,,,三重県伊賀市一之宮,三重県,伊賀市,一之宮,三重県伊賀市一之宮,right_only
,,,,,,三重県伊賀市七本木,三重県,伊賀市,七本木,三重県伊賀市七本木,right_only
,,,,,,三重県伊賀市三田,三重県,伊賀市,三田,三重県伊賀市三田,right_only
,,,,,,三重県伊賀市上之庄,三重県,伊賀市,上之庄,三重県伊賀市上之庄,right_only
,,,,,,三重県伊賀市上友生,三重県,伊賀市,上友生,三重県伊賀市上友生,right_only
,,,,,,三重県伊賀市上友田,三重県,伊賀市,上友田,三重県伊賀市上友田,right_only
,,,,,,三重県伊賀市上村,三重県,伊賀市,上村,三重県伊賀市上村,right_only
,,,,,,三重県伊賀市上林,三重県,伊賀市,上林,三重県伊賀市上林,right_only
,,,,,,三重県伊賀市上神戸,三重県,伊賀市,上神戸,三重県伊賀市上神戸,right_only
,,,,,,三重県伊賀市上郡,三重県,伊賀市,上郡,三重県伊賀市上郡,right_only
,,,,,,三重県伊賀市上野万町,三重県,伊賀市,上野万町,三重県伊賀市上野万町,right_only
,,,,,,三重県伊賀市上野三之西町,三重県,伊賀市,上野三之西町,三重県伊賀市上野三之西町,right_only
,,,,,,三重県伊賀市上野下幸坂町,三重県,伊賀市,上野下幸坂町,三重県伊賀市上野下幸坂町,right_only
,,,,,,三重県伊賀市上野中町,三重県,伊賀市,上野中町,三重県伊賀市上野中町,right_only
,,,,,,三重県伊賀市上野丸之内,三重県,伊賀市,上野丸之内,三重県伊賀市上野丸之内,right_only
,,,,,,三重県伊賀市上野伊予町,三重県,伊賀市,上野伊予町,三重県伊賀市上野伊予町,right_only
,,,,,,三重県伊賀市上野向島町,三重県,伊賀市,上野向島町,三重県伊賀市上野向島町,right_only
,,,,,,三重県伊賀市上野寺町,三重県,伊賀市,上野寺町,三重県伊賀市上野寺町,right_only
,,,,,,三重県伊賀市上野小玉町,三重県,伊賀市,上野小玉町,三重県伊賀市上野小玉町,right_only
,,,,,,三重県伊賀市上野幸坂町,三重県,伊賀市,上野幸坂町,三重県伊賀市上野幸坂町,right_only
,,,,,,三重県伊賀市上野徳居町,三重県,伊賀市,上野徳居町,三重県伊賀市上野徳居町,right_only
,,,,,,三重県伊賀市上野忍町,三重県,伊賀市,上野忍町,三重県伊賀市上野忍町,right_only
,,,,,,三重県伊賀市上野恵美須町,三重県,伊賀市,上野恵美須町,三重県伊賀市上野恵美須町,right_only
,,,,,,三重県伊賀市上野愛宕町,三重県,伊賀市,上野愛宕町,三重県伊賀市上野愛宕町,right_only
,,,,,,三重県伊賀市上野新町,三重県,伊賀市,上野新町,三重県伊賀市上野新町,right_only
,,,,,,三重県伊賀市上野東日南町,三重県,伊賀市,上野東日南町,三重県伊賀市上野東日南町,right_only
,,,,,,三重県伊賀市上野東町,三重県,伊賀市,上野東町,三重県伊賀市上野東町,right_only
,,,,,,三重県伊賀市上野桑町,三重県,伊賀市,上野桑町,三重県伊賀市上野桑町,right_only
,,,,,,三重県伊賀市上野池町,三重県,伊賀市,上野池町,三重県伊賀市上野池町,right_only
,,,,,,三重県伊賀市上野片原町,三重県,伊賀市,上野片原町,三重県伊賀市上野片原町,right_only
,,,,,,三重県伊賀市上野玄蕃町,三重県,伊賀市,上野玄蕃町,三重県伊賀市上野玄蕃町,right_only
,,,,,,三重県伊賀市上野田端町,三重県,伊賀市,上野田端町,三重県伊賀市上野田端町,right_only
,,,,,,三重県伊賀市上野相生町,三重県,伊賀市,上野相生町,三重県伊賀市上野相生町,right_only
,,,,,,三重県伊賀市上野福居町,三重県,伊賀市,上野福居町,三重県伊賀市上野福居町,right_only
,,,,,,三重県伊賀市上野紺屋町,三重県,伊賀市,上野紺屋町,三重県伊賀市上野紺屋町,right_only
,,,,,,三重県伊賀市上野茅町,三重県,伊賀市,上野茅町,三重県伊賀市上野茅町,right_only
,,,,,,三重県伊賀市上野西大手町,三重県,伊賀市,上野西大手町,三重県伊賀市上野西大手町,right_only
,,,,,,三重県伊賀市上野西日南町,三重県,伊賀市,上野西日南町,三重県伊賀市上野西日南町,right_only
,,,,,,三重県伊賀市上野西町,三重県,伊賀市,上野西町,三重県伊賀市上野西町,right_only
,,,,,,三重県伊賀市上野赤坂町,三重県,伊賀市,上野赤坂町,三重県伊賀市上野赤坂町,right_only
,,,,,,三重県伊賀市上野車坂町,三重県,伊賀市,上野車坂町,三重県伊賀市上野車坂町,right_only
,,,,,,三重県伊賀市上野農人町,三重県,伊賀市,上野農人町,三重県伊賀市上野農人町,right_only
,,,,,,三重県伊賀市上野鉄砲町,三重県,伊賀市,上野鉄砲町,三重県伊賀市上野鉄砲町,right_only
,,,,,,三重県伊賀市上野鍛冶町,三重県,伊賀市,上野鍛冶町,三重県伊賀市上野鍛冶町,right_only
,,,,,,三重県伊賀市上野魚町,三重県,伊賀市,上野魚町,三重県伊賀市上野魚町,right_only
,,,,,,三重県伊賀市上阿波,三重県,伊賀市,上阿波,三重県伊賀市上阿波,right_only
,,,,,,三重県伊賀市下友生,三重県,伊賀市,下友生,三重県伊賀市下友生,right_only
,,,,,,三重県伊賀市下友田,三重県,伊賀市,下友田,三重県伊賀市下友田,right_only
,,,,,,三重県伊賀市下川原,三重県,伊賀市,下川原,三重県伊賀市下川原,right_only
,,,,,,三重県伊賀市下柘植,三重県,伊賀市,下柘植,三重県伊賀市下柘植,right_only
,,,,,,三重県伊賀市下神戸,三重県,伊賀市,下神戸,三重県伊賀市下神戸,right_only
,,,,,,三重県伊賀市下郡,三重県,伊賀市,下郡,三重県伊賀市下郡,right_only
,,,,,,三重県伊賀市下阿波,三重県,伊賀市,下阿波,三重県伊賀市下阿波,right_only
,,,,,,三重県伊賀市中友生,三重県,伊賀市,中友生,三重県伊賀市中友生,right_only
,,,,,,三重県伊賀市中友田,三重県,伊賀市,中友田,三重県伊賀市中友田,right_only
,,,,,,三重県伊賀市中村,三重県,伊賀市,中村,三重県伊賀市中村,right_only
,,,,,,三重県伊賀市中柘植,三重県,伊賀市,中柘植,三重県伊賀市中柘植,right_only
,,,,,,三重県伊賀市中馬野,三重県,伊賀市,中馬野,三重県伊賀市中馬野,right_only
,,,,,,三重県伊賀市丸柱,三重県,伊賀市,丸柱,三重県伊賀市丸柱,right_only
