都道府県_digital,市,区,町域名,e,original_address_digital,normalized_address,都道府県_ken_all,市区町村,住所,original_address_ken_all,_merge
三重県,度会郡,玉城町,岡出,,三重県度会郡玉城町岡出,三重県度会郡玉城町岡出,三重県,度会郡玉城町,岡出,三重県度会郡玉城町岡出,both
三重県,度会郡,玉城町,岩出,,三重県度会郡玉城町岩出,三重県度会郡玉城町岩出,三重県,度会郡玉城町,岩出,三重県度会郡玉城町岩出,both
三重県,度会郡,玉城町,昼田,,三重県度会郡玉城町昼田,三重県度会郡玉城町昼田,三重県,度会郡玉城町,昼田,三重県度会郡玉城町昼田,both
三重県,度会郡,玉城町,田丸,,三重県度会郡玉城町田丸,三重県度会郡玉城町田丸,三重県,度会郡玉城町,田丸,三重県度会郡玉城町田丸,both
三重県,度会郡,玉城町,田宮寺,,三重県度会郡玉城町田宮寺,三重県度会郡玉城町田宮寺,三重県,度会郡玉城町,田宮寺,三重県度会郡玉城町田宮寺,both
三重県,度会郡,玉城町,積良,,三重県度会郡玉城町積良,三重県度会郡玉城町積良,三重県,度会郡玉城町,積良,三重県度会郡玉城町積良,both
三重県,度会郡,玉城町,蚊野,,三重県度会郡玉城町蚊野,三重県度会郡玉城町蚊野,三重県,度会郡玉城町,蚊野,三重県度会郡玉城町蚊野,both
三重県,度会郡,玉城町,野篠,,三重県度会郡玉城町野篠,三重県度会郡玉城町野篠,三重県,度会郡玉城町,野篠,三重県度会郡玉城町野篠,both
三重県,度会郡,玉城町,長更,,三重県度会郡玉城町長更,三重県度会郡玉城町長更,三重県,度会郡玉城町,長更,三重県度会郡玉城町長更,both
三重県,桑名郡,木曽岬町,川先,,三重県桑名郡木曽岬町川先,三重県桑名郡木曽岬町川先,三重県,桑名郡木曽岬町,川先,三重県桑名郡木曽岬町川先,both
三重県,桑名郡,木曽岬町,新輪,,三重県桑名郡木曽岬町新輪,三重県桑名郡木曽岬町新輪,三重県,桑名郡木曽岬町,新輪,三重県桑名郡木曽岬町新輪,both
三重県,桑名郡,木曽岬町,松永,,三重県桑名郡木曽岬町松永,三重県桑名郡木曽岬町松永,三重県,桑名郡木曽岬町,松永,三重県桑名郡木曽岬町松永,both
三重県,桑名郡,木曽岬町,雁ヶ地,,三重県桑名郡木曽岬町雁ヶ地,三重県桑名郡木曽岬町雁ケ地,三重県,桑名郡木曽岬町,雁ケ地,三重県桑名郡木曽岬町雁ケ地,both
京都府,与謝郡,与謝野町,加悦奥,,京都府与謝郡与謝野町加悦奥,京都府与謝郡与謝野町加悦奥,京都府,与謝郡与謝野町,加悦奥,京都府与謝郡与謝野町加悦奥,both
京都府,与謝郡,伊根町,日出,,京都府与謝郡伊根町日出,京都府与謝郡伊根町日出,京都府,与謝郡伊根町,日出,京都府与謝郡伊根町日出,both
京都府,久世郡,久御山町,下津屋,,京都府久世郡久御山町下津屋,京都府久世郡久御山町下津屋,京都府,久世郡久御山町,下津屋,京都府久世郡久御山町下津屋,both
京都府,久世郡,久御山町,坊之池,,京都府久世郡久御山町坊之池,京都府久世郡久御山町坊之池,京都府,久世郡久御山町,坊之池,京都府久世郡久御山町坊之池,both
京都府,久世郡,久御山町,大橋辺,,京都府久世郡久御山町大橋辺,京都府久世郡久御山町大橋辺,京都府,久世郡久御山町,大橋辺,京都府久世郡久御山町大橋辺,both
京都府,久世郡,久御山町,東一口,,京都府久世郡久御山町東一口,京都府久世郡久御山町東一口,京都府,久世郡久御山町,東一口,京都府久世郡久御山町東一口,both
京都府,久世郡,久御山町,相島,,京都府久世郡久御山町相島,京都府久世郡久御山町相島,京都府,久世郡久御山町,相島,京都府久世郡久御山町相島,both
京都府,京都市,上京区,一条横町,,京都府京都市上京区一条横町,京都府京都市上京区一条横町,京都府,京都市上京区,一条横町,京都府京都市上京区一条横町,both
京都府,京都市,上京区,一条殿町,,京都府京都市上京区一条殿町,京都府京都市上京区一条殿町,京都府,京都市上京区,一条殿町,京都府京都市上京区一条殿町,both
京都府,京都市,上京区,一松町,,京都府京都市上京区一松町,京都府京都市上京区一松町,京都府,京都市上京区,一松町,京都府京都市上京区一松町,both
京都府,京都市,上京区,一町目,,京都府京都市上京区一町目,京都府京都市上京区一町目,京都府,京都市上京区,一町目,京都府京都市上京区一町目,both
京都府,京都市,上京区,一真町,,京都府京都市上京区一真町,京都府京都市上京区一真町,京都府,京都市上京区,一真町,京都府京都市上京区一真町,both
京都府,京都市,上京区,一色町,,京都府京都市上京区一色町,京都府京都市上京区一色町,京都府,京都市上京区,一色町,京都府京都市上京区一色町,both
京都府,京都市,上京区,一観音町,,京都府京都市上京区一観音町,京都府京都市上京区一観音町,京都府,京都市上京区,一観音町,京都府京都市上京区一観音町,both
京都府,京都市,上京区,丁子風呂町,,京都府京都市上京区丁子風呂町,京都府京都市上京区丁子風呂町,京都府,京都市上京区,丁子風呂町,京都府京都市上京区丁子風呂町,both
京都府,京都市,上京区,三丁町,,京都府京都市上京区三丁町,京都府京都市上京区三丁町,京都府,京都市上京区,三丁町,京都府京都市上京区三丁町,both
京都府,京都市,上京区,三助町,,京都府京都市上京区三助町,京都府京都市上京区三助町,京都府,京都市上京区,三助町,京都府京都市上京区三助町,both
京都府,京都市,上京区,三条殿町,,京都府京都市上京区三条殿町,京都府京都市上京区三条殿町,京都府,京都市上京区,三条殿町,京都府京都市上京区三条殿町,both
京都府,京都市,上京区,三栄町,,京都府京都市上京区三栄町,京都府京都市上京区三栄町,京都府,京都市上京区,三栄町,京都府京都市上京区三栄町,both
京都府,京都市,上京区,三町目,,京都府京都市上京区三町目,京都府京都市上京区三町目,京都府,京都市上京区,三町目,京都府京都市上京区三町目,both
京都府,京都市,上京区,三芳町,,京都府京都市上京区三芳町,京都府京都市上京区三芳町,京都府,京都市上京区,三芳町,京都府京都市上京区三芳町,both
京都府,京都市,上京区,上善寺町,,京都府京都市上京区上善寺町,京都府京都市上京区上善寺町,京都府,京都市上京区,上善寺町,京都府京都市上京区上善寺町,both
京都府,京都市,上京区,上堀川町,,京都府京都市上京区上堀川町,京都府京都市上京区上堀川町,京都府,京都市上京区,上堀川町,京都府京都市上京区上堀川町,both
京都府,京都市,上京区,上塔之段町,,京都府京都市上京区上塔之段町,京都府京都市上京区上塔之段町,京都府,京都市上京区,上塔之段町,京都府京都市上京区上塔之段町,both
京都府,京都市,上京区,上天神町,,京都府京都市上京区上天神町,京都府京都市上京区上天神町,京都府,京都市上京区,上天神町,京都府京都市上京区上天神町,both
京都府,京都市,上京区,上小川町,,京都府京都市上京区上小川町,京都府京都市上京区上小川町,京都府,京都市上京区,上小川町,京都府京都市上京区上小川町,both
京都府,京都市,上京区,上御霊中町,,京都府京都市上京区上御霊中町,京都府京都市上京区上御霊中町,京都府,京都市上京区,上御霊中町,京都府京都市上京区上御霊中町,both
京都府,京都市,上京区,上御霊前町,,京都府京都市上京区上御霊前町,京都府京都市上京区上御霊前町,京都府,京都市上京区,上御霊前町,京都府京都市上京区上御霊前町,both
京都府,京都市,上京区,上御霊竪町,,京都府京都市上京区上御霊竪町,京都府京都市上京区上御霊竪町,京都府,京都市上京区,上御霊竪町,京都府京都市上京区上御霊竪町,both
京都府,京都市,上京区,上御霊馬場町,,京都府京都市上京区上御霊馬場町,京都府京都市上京区上御霊馬場町,京都府,京都市上京区,上御霊馬場町,京都府京都市上京区上御霊馬場町,both
京都府,京都市,上京区,上木下町,,京都府京都市上京区上木下町,京都府京都市上京区上木下町,京都府,京都市上京区,上木下町,京都府京都市上京区上木下町,both
京都府,京都市,上京区,上柳原町,,京都府京都市上京区上柳原町,京都府京都市上京区上柳原町,京都府,京都市上京区,上柳原町,京都府京都市上京区上柳原町,both
京都府,京都市,上京区,上片原町,,京都府京都市上京区上片原町,京都府京都市上京区上片原町,京都府,京都市上京区,上片原町,京都府京都市上京区上片原町,both
京都府,京都市,上京区,上生洲町,,京都府京都市上京区上生洲町,京都府京都市上京区上生洲町,京都府,京都市上京区,上生洲町,京都府京都市上京区上生洲町,both
京都府,京都市,上京区,上神輿町,,京都府京都市上京区上神輿町,京都府京都市上京区上神輿町,京都府,京都市上京区,上神輿町,京都府京都市上京区上神輿町,both
京都府,京都市,上京区,上立売東町,,京都府京都市上京区上立売東町,京都府京都市上京区上立売東町,京都府,京都市上京区,上立売東町,京都府京都市上京区上立売東町,both
京都府,京都市,上京区,上立売町,,京都府京都市上京区上立売町,京都府京都市上京区上立売町,京都府,京都市上京区,上立売町,京都府京都市上京区上立売町,both
京都府,京都市,上京区,上鍛冶町,,京都府京都市上京区上鍛冶町,京都府京都市上京区上鍛冶町,京都府,京都市上京区,上鍛冶町,京都府京都市上京区上鍛冶町,both
京都府,京都市,上京区,下丸屋町,,京都府京都市上京区下丸屋町,京都府京都市上京区下丸屋町,京都府,京都市上京区,下丸屋町,京都府京都市上京区下丸屋町,both
京都府,京都市,上京区,下堀川町,,京都府京都市上京区下堀川町,京都府京都市上京区下堀川町,京都府,京都市上京区,下堀川町,京都府京都市上京区下堀川町,both
京都府,京都市,上京区,下塔之段町,,京都府京都市上京区下塔之段町,京都府京都市上京区下塔之段町,京都府,京都市上京区,下塔之段町,京都府京都市上京区下塔之段町,both
京都府,京都市,上京区,下天神町,,京都府京都市上京区下天神町,京都府京都市上京区下天神町,京都府,京都市上京区,下天神町,京都府京都市上京区下天神町,both
京都府,京都市,上京区,下小川町,,京都府京都市上京区下小川町,京都府京都市上京区下小川町,京都府,京都市上京区,下小川町,京都府京都市上京区下小川町,both
京都府,京都市,上京区,下山里町,,京都府京都市上京区下山里町,京都府京都市上京区下山里町,京都府,京都市上京区,下山里町,京都府京都市上京区下山里町,both
京都府,京都市,上京区,下御輿町,,京都府京都市上京区下御輿町,京都府京都市上京区下御輿町,京都府,京都市上京区,下御輿町,京都府京都市上京区下御輿町,both
京都府,京都市,上京区,下木下町,,京都府京都市上京区下木下町,京都府京都市上京区下木下町,京都府,京都市上京区,下木下町,京都府京都市上京区下木下町,both
京都府,京都市,上京区,下柳原北半町,,京都府京都市上京区下柳原北半町,京都府京都市上京区下柳原北半町,京都府,京都市上京区,下柳原北半町,京都府京都市上京区下柳原北半町,both
京都府,京都市,上京区,下柳原南半町,,京都府京都市上京区下柳原南半町,京都府京都市上京区下柳原南半町,京都府,京都市上京区,下柳原南半町,京都府京都市上京区下柳原南半町,both
京都府,京都市,上京区,下横町,,京都府京都市上京区下横町,京都府京都市上京区下横町,京都府,京都市上京区,下横町,京都府京都市上京区下横町,both
京都府,京都市,上京区,下清蔵口町,,京都府京都市上京区下清蔵口町,京都府京都市上京区下清蔵口町,京都府,京都市上京区,下清蔵口町,京都府京都市上京区下清蔵口町,both
京都府,京都市,上京区,下石橋南半町,,京都府京都市上京区下石橋南半町,京都府京都市上京区下石橋南半町,京都府,京都市上京区,下石橋南半町,京都府京都市上京区下石橋南半町,both
京都府,京都市,上京区,下石橋町,,京都府京都市上京区下石橋町,京都府京都市上京区下石橋町,京都府,京都市上京区,下石橋町,京都府京都市上京区下石橋町,both
京都府,京都市,上京区,下竪町,,京都府京都市上京区下竪町,京都府京都市上京区下竪町,京都府,京都市上京区,下竪町,京都府京都市上京区下竪町,both
京都府,京都市,上京区,下鏡石町,,京都府京都市上京区下鏡石町,京都府京都市上京区下鏡石町,京都府,京都市上京区,下鏡石町,京都府京都市上京区下鏡石町,both
京都府,京都市,上京区,不動前町,,京都府京都市上京区不動前町,京都府京都市上京区不動前町,京都府,京都市上京区,不動前町,京都府京都市上京区不動前町,both
京都府,京都市,上京区,両御霊町,,京都府京都市上京区両御霊町,京都府京都市上京区両御霊町,京都府,京都市上京区,両御霊町,京都府京都市上京区両御霊町,both
京都府,京都市,上京区,中出水町,,京都府京都市上京区中出水町,京都府京都市上京区中出水町,京都府,京都市上京区,中出水町,京都府京都市上京区中出水町,both
京都府,京都市,上京区,中務町,,京都府京都市上京区中務町,京都府京都市上京区中務町,京都府,京都市上京区,中務町,京都府京都市上京区中務町,both
